;; Original version courtesy of University of Pittsburgh opin@cs.pitts.edu
;; released under GNU LESSER GENERAL PUBLIC LICENSE
;; Version 2.1, February 1999
;; remove this license header to use in Sigma (http://sigmakee.sourceforge.net)

"type","word","POS","stemmed","polarity",,
"weak","matter","verb","y","neutral",,
"weak","mature","adj","n","positive",,
"weak","maturely","adverb","n","positive",,
"weak","maturity","noun","n","positive",,
"strong","maverick","adj","n","negative",,
"strong","mawkish","anypos","n","negative",,
"strong","mawkishly","anypos","n","negative",,
"strong","mawkishness","anypos","n","negative",,
"strong","maxi-devaluation","adj","n","negative",,
"strong","maxi-devaluation","noun","n","negative",,
"strong","maximize","verb","y","positive",,
"strong","maybe","anypos","y","neutral",,
"strong","meager","adj","n","negative",,
"strong","mean","adj","n","negative",,
"weak","mean","verb","y","neutral",,
"strong","meaningful","adj","n","positive",,
"strong","meaningless","adj","n","negative",,
"strong","meanness","noun","n","negative",,
"strong","meddle","verb","y","negative",,
"strong","meddlesome","anypos","y","negative",,
"strong","mediocre","adj","n","negative",,
"strong","mediocrity","noun","n","negative",,
"strong","meek","adj","n","positive",,
"strong","melancholy","adj","n","negative",,
"strong","mellow","adj","n","positive",,
"strong","melodramatic","adj","n","negative",,
"strong","melodramatically","adverb","n","negative",,
"strong","memorable","adj","n","positive",,
"strong","memorialize","verb","y","positive",,
"weak","memories","adj","n","neutral",,
"weak","memories","noun","n","neutral",,
"strong","menace","noun","n","negative",,
"strong","menace","verb","y","negative",,
"strong","menacing","anypos","n","negative",,
"strong","menacingly","anypos","n","negative",,
"weak","mend","verb","y","positive",,
"strong","mendacious","adj","n","negative",,
"strong","mendacity","noun","n","negative",,
"weak","menial","adj","n","negative",,
"strong","mentality","noun","n","neutral",,
"weak","mentor","noun","n","positive",,
"strong","merciful","anypos","y","positive",,
"strong","mercifully","anypos","n","positive",,
"strong","merciless","adj","n","negative",,
"strong","mercilessly","adverb","n","negative",,
"strong","mercy","adj","n","positive",,
"strong","mercy","noun","n","positive",,
"strong","mere","adj","n","negative",,
"strong","mere","anypos","y","negative",,
"strong","merely","anypos","y","negative",,
"strong","merit","noun","n","positive",,
"strong","merit","verb","y","positive",,
"strong","meritorious","adj","n","positive",,
"strong","merrily","adj","n","positive",,
"strong","merriment","noun","n","positive",,
"strong","merriness","noun","n","positive",,
"strong","merry","adj","n","positive",,
"strong","mesmerize","verb","y","positive",,
"strong","mesmerizing","anypos","n","positive",,
"strong","mesmerizing","anypos","n","positive",,
"strong","mesmerizingly","anypos","n","positive",,
"strong","mess","adj","n","negative",,
"strong","mess","noun","n","negative",,
"weak","messy","adj","n","negative",,
"strong","metaphorize","verb","y","neutral",,
"weak","meticulous","adj","n","positive",,
"weak","meticulously","adj","n","positive",,
"strong","midget","adj","n","negative",,
"strong","midget","noun","n","negative",,
"weak","miff","verb","y","negative",,
"weak","might","anypos","y","neutral",,
"strong","might","noun","n","positive",,
"strong","mightily","anypos","n","positive",,
"strong","mighty","anypos","n","positive",,
"weak","mild","adj","n","positive",,
"strong","militancy","adj","n","negative",,
"strong","militancy","noun","n","negative",,
"weak","mind","verb","y","negative",,
"strong","mindful","adj","n","positive",,
"strong","mindless","anypos","n","negative",,
"strong","mindlessly","anypos","n","negative",,
"weak","minister","verb","y","positive",,
"weak","minor","adj","n","neutral",,
"strong","miracle","noun","n","positive",,
"strong","miracles","noun","n","positive",,
"strong","miraculous","adj","n","positive",,
"strong","miraculously","anypos","n","positive",,
"strong","miraculousness","noun","n","positive",,
"strong","mirage","adj","n","negative",,
"strong","mirage","noun","n","negative",,
"strong","mire","noun","n","negative",,
"strong","mire","verb","y","negative",,
"strong","mirth","noun","n","positive",,
"weak","misapprehend","verb","y","negative",,
"strong","misbecoming","adj","n","negative",,
"strong","misbecome","verb","y","negative",,
"strong","misbegotten","adj","n","negative",,
"strong","misbehave","verb","y","negative",,
"strong","misbehavior","noun","n","negative",,
"weak","miscalculate","verb","y","negative",,
"weak","miscalculation","adj","n","negative",,
"weak","miscalculation","noun","n","negative",,
"strong","mischief","adj","n","negative",,
"strong","mischief","noun","n","negative",,
"strong","mischievous","anypos","n","negative",,
"strong","mischievously","anypos","n","negative",,
"strong","misconception","anypos","n","negative",,
"strong","misconceptions","adj","n","negative",,
"strong","misconceptions","noun","n","negative",,
"strong","miscreant","noun","n","negative",,
"strong","miscreants","noun","n","negative",,
"strong","misdirection","noun","n","negative",,
"strong","miser","noun","n","negative",,
"strong","miserly","anypos","n","negative",,
"strong","miserable","adj","n","negative",,
"strong","miserableness","noun","n","negative",,
"strong","miserably","anypos","n","negative",,
"strong","miseries","noun","n","negative",,
"strong","misery","anypos","n","negative",,
"strong","misery","noun","n","negative",,
"strong","misfit","noun","n","negative",,
"strong","misfortune","noun","n","negative",,
"strong","misgiving","noun","n","negative",,
"strong","misgivings","noun","n","negative",,
"strong","misguidance","noun","n","negative",,
"strong","misguide","verb","y","negative",,
"strong","misguided","adj","n","negative",,
"strong","mishandle","verb","y","negative",,
"strong","mishap","noun","n","negative",,
"strong","misinform","verb","y","negative",,
"strong","misinformed","adj","n","negative",,
"strong","misinterpret","verb","y","negative",,
"strong","misjudge","verb","y","negative",,
"strong","misjudgment","noun","n","negative",,
"strong","mislead","noun","n","negative",,
"strong","mislead","verb","y","negative",,
"strong","misleading","anypos","n","negative",,
"strong","misleadingly","anypos","y","negative",,
"strong","mislike","verb","y","negative",,
"strong","mismanage","verb","y","negative",,
"strong","misread","verb","y","negative",,
"strong","misreading","adj","n","negative",,
"strong","misreading","noun","n","negative",,
"strong","misrepresent","verb","y","negative",,
"strong","misrepresentation","anypos","y","negative",,
"weak","miss","verb","y","negative",,
"strong","misstatement","noun","n","negative",,
"strong","mistake","adj","n","negative",,
"strong","mistake","noun","n","negative",,
"strong",1,"mistaken","verb","y","priorpolarity","negative"
"strong",1,"mistakenly","adverb","n","priorpolarity","negative"
"strong","mistakes","adj","n","negative",,
"strong","mistakes","noun","n","negative",,
"strong","mistrust","adj","n","negative",,
"strong","mistrust","noun","n","negative",,
"strong","mistrustful","anypos","y","negative",,
"strong","mistrustfully","anypos","y","negative",,
"strong","misunderstand","verb","n","negative",,
"strong","misunderstood","verb","n","negative",,
"strong","misunderstanding","adj","n","negative",,
"strong","misunderstanding","noun","n","negative",,
"strong","misunderstanding","verb","n","negative",,
"strong","misunderstandings","adj","n","negative",,
"strong","misunderstandings","noun","n","negative",,
"strong","misuse","verb","y","negative",,
"strong","mm","anypos","n","neutral",,
"strong","moan","verb","y","negative",,
"strong","mock","adj","n","negative",,
"strong","mock","verb","y","negative",,
"strong","mockeries","noun","n","negative",,
"strong","mockery","noun","n","negative",,
"strong","mocking","adj","n","negative",,
"strong","mockingly","anypos","n","negative",,
"strong","moderate","adj","n","positive",,
"strong","moderation","adj","n","positive",,
"strong","moderation","noun","n","positive",,
"weak","modern","adj","n","positive",,
"weak","modest","adj","n","positive",,
"weak","modesty","noun","n","positive",,
"strong","molest","verb","y","negative",,
"strong","molestation","noun","n","negative",,
"strong","mollify","verb","y","positive",,
"strong","momentous","adj","n","positive",,
"strong","monotonous","adj","n","negative",,
"strong","monotony","noun","n","negative",,
"strong","monster","noun","n","negative",,
"strong","monstrosities","noun","n","negative",,
"strong","monstrosity","noun","n","negative",,
"strong","monstrous","adj","n","negative",,
"strong","monstrously","anypos","n","negative",,
"strong","monumental","adj","n","positive",,
"strong","monumentally","adj","n","positive",,
"strong","moody","adj","n","negative",,
"weak","moon","verb","y","negative",,
"weak","moot","adj","n","negative",,
"weak","mope","verb","y","negative",,
"strong","moral","adj","n","positive",,
"strong","moral","noun","n","positive",,
"strong","morality","noun","n","positive",,
"strong","moralize","verb","y","positive",,
"strong","morbid","adj","n","negative",,
"strong","morbidly","adj","n","negative",,
"strong","mordant","adj","n","negative",,
"strong","mordantly","adj","n","negative",,
"strong","moreover","anypos","y","neutral",,
"strong","moribund","adj","n","negative",,
"strong","mortification","noun","n","negative",,
"strong","mortified","adj","n","negative",,
"strong","mortify","verb","y","negative",,
"strong","mortifying","adj","n","negative",,
"strong","mortifying","anypos","n","negative",,
"weak","most","anypos","n","neutral",,
"weak","mostly","anypos","n","neutral",,
"weak","motionless","adj","n","negative",,
"strong","motivate","verb","y","positive",,
"strong","motivated","adj","n","positive",,
"strong","motivation","adj","n","positive",,
"strong","motivation","noun","n","positive",,
"weak","motive","adj","n","neutral",,
"weak","motive","noun","n","neutral",,
"strong","motley","adj","n","negative",,
"strong","mourn","verb","y","negative",,
"strong","mourner","noun","n","negative",,
"strong","mournful","anypos","n","negative",,
"strong","mournfully","anypos","n","negative",,
"weak","move","verb","y","neutral",,
"strong","moving","adj","n","positive",,
"weak","much","anypos","y","neutral",,
"weak","muddle","verb","y","negative",,
"weak","muddy","adj","n","negative",,
"strong","mudslinger","noun","n","negative",,
"strong","mudslinging","noun","n","negative",,
"strong","mulish","adj","n","negative",,
"strong","multi-polarization","adj","n","negative",,
"strong","multi-polarization","noun","n","negative",,
"strong","mum","adj","n","neutral",,
"strong","mundane","adj","n","negative",,
"weak","murder","noun","n","negative",,
"weak","murder","verb","y","negative",,
"weak","murderous","adj","n","negative",,
"weak","murderously","adverb","n","negative",,
"weak","murky","adj","n","negative",,
"strong","muscle-flexing","anypos","n","negative",,
"strong","must","anypos","y","neutral",,
"weak","myriad","noun","n","positive",,
"strong","mysterious","adj","n","negative",,
"strong","mysteriously","adverb","n","negative",,
"strong","mystery","noun","n","negative",,
"weak","mystify","verb","y","negative",,
"weak","mistified","adj","n","negative",,
"strong","myth","adj","n","negative",,
"strong","myth","noun","n","negative",,
"strong","nag","verb","y","negative",,
"strong","nagging","anypos","y","negative",,
"strong","naive","adj","n","negative",,
"strong","naively","adverb","n","negative",,
"weak","nap","adj","n","neutral",,
"weak","nap","noun","n","neutral",,
"weak","narrow","adj","n","negative",,
"strong","narrower","adj","n","negative",,
"strong","narrower","noun","n","negative",,
"weak","nascent","adj","n","neutral",,
"strong","nastily","anypos","n","negative",,
"strong","nastiness","noun","n","negative",,
"strong","nasty","adj","n","negative",,
"strong","nationalism","adj","n","negative",,
"strong","nationalism","noun","n","negative",,
"weak","natural","adj","n","positive",,
"weak","naturally","adverb","n","positive",,
"weak","nature","adj","n","neutral",,
"weak","nature","noun","n","neutral",,
"strong","naughty","adj","n","negative",,
"weak","nauseate","verb","y","negative",,
"strong","nauseating","adj","n","negative",,
"strong","nauseatingly","adverb","n","negative",,
"weak","navigable","adj","n","positive",,
"weak","neat","adj","n","positive",,
"weak","neatly","adverb","n","positive",,
"strong","nebulous","adj","n","negative",,
"strong","nebulous","noun","n","negative",,
"strong","nebulously","anypos","n","negative",,
"weak","necessarily","adj","n","positive",,
"weak","necessary","adj","n","positive",,
